name,longitude,latitude,ellipsoidal_height
376,-114.0391021281551,46.70849055331192,970.765
377,-114.03905294488354,46.709389266459546,974.589
378,-114.03900375925393,46.71028797942572,978.641
379,-114.0389545712661,46.71118669221045,978.276
380,-114.03890538091994,46.712085404813706,979.887
381,-114.03880699315201,46.71388282947584,984.62
382,-114.03875779572995,46.71478154153472,994.941
383,-114.03870859594899,46.71568025341212,1004.415
384,-114.03865939380894,46.71657896510806,1020.42
385,-114.03861018930974,46.71747767662252,1018.201
386,-114.03856098245117,46.71837638795552,1002.619
387,-114.03846256165549,46.720173810077064,1007.871
388,-114.03841334771808,46.72107252086562,1008.918
389,-114.03836413142075,46.72197123147271,
390,-114.03831491276338,46.72286994189829,
391,-114.03826569174583,46.72376865214238,
392,-114.04000741131225,46.6680144843575,955.587
393,-114.03995831244946,46.66891320461593,955.384
394,-114.03990921123392,46.669811924692965,955.64
395,-114.03986010766549,46.67071064458864,955.224
396,-114.03981100174403,46.671609364302896,955.073
397,-114.0397618934694,46.672508083835766,955.074
398,-114.03971278284145,46.67340680318724,955.075
399,-114.03966366986003,46.67430552235732,955.34
400,-114.03961455452504,46.675204241346,955.083
401,-114.03956543683631,46.676102960153266,954.856
402,-114.03941806964627,46.67879911548664,970.717
403,-114.03936894254117,46.679697833568284,969.588
404,-114.03897584092869,46.68688757169029,967.119
405,-114.03892669262854,46.68778628813912,962.153
406,-114.03877923359329,46.69048243639699,979.576
407,-114.03873007586947,46.69138115212008,997.954
408,-114.03868091578936,46.69227986766171,1009.585
409,-114.03863175335282,46.69317858302189,1015.608
410,-114.03858258855976,46.69407729820065,1020.599
411,-114.03853342140998,46.69497601319794,1027.829
412,-114.03848425190337,46.69587472801378,1027.937
413,-114.03843508003976,46.69677344264817,1021.142
414,-114.03838590581906,46.697672157101096,1006.382
415,-114.0382875503057,46.69946958546257,995.37
416,-114.03818918536214,46.701267013098196,992.441
417,-114.03813999935372,46.7021657266438,994.59
418,-114.0380908109873,46.70306444000795,991.954
419,-114.03799242718001,46.7048618661918,984.47
420,-114.03794323173885,46.705760579011525,981.152
421,-114.03789403393915,46.706659291649764,974.567
422,-114.03779563126359,46.70845671638178,979.445
423,-114.03774642638746,46.70935542847556,983.229
424,-114.03769721915222,46.71025414038787,986.979
425,-114.03764800955774,46.71115285211867,992.467
426,-114.03759879760388,46.71205156366799,991.157
427,-114.03750036661744,46.713848986222125,1005.592
428,-114.03745114758459,46.71474769722696,1010.832
429,-114.03740192619179,46.715646408050276,1028.511
430,-114.03735270243891,46.71654511869209,1037.249
431,-114.03730347632579,46.7174438291524,1027.52
432,-114.0372050170183,46.71924124952848,1007.425
433,-114.03715578382364,46.72013995944426,1017.046
434,-114.0371065482682,46.721038669178526,1017.878
435,-114.03705731035181,46.721937378731276,
436,-114.03700807007435,46.72283608810249,
437,-114.03695882743565,46.723734797292195,
438,-114.03870188791211,46.66798067993728,955.454
439,-114.03865276749129,46.668879399142966,956.468
440,-114.03860364471669,46.66977811816722,955.938
441,-114.03855451958816,46.67067683701007,955.398
442,-114.03850539210556,46.67157555567148,955.459
443,-114.03845626226878,46.67247427415146,955.397
444,-114.03811228748168,46.678765298431166,974.049
445,-114.03806313880617,46.67966401545964,972.659
446,-114.03801398777522,46.68056273230666,971.285
447,-114.03796483438862,46.681461448972236,969.475
448,-114.03781736009377,46.68415759788024,976.815
449,-114.03776819728333,46.685056313819985,981.127
450,-114.03771903211656,46.68595502957826,985.229
451,-114.03766986459334,46.686853745155084,984.053
452,-114.0376206947135,46.68775246055044,980.219
453,-114.03757152247692,46.688651175764335,976.72
454,-114.037473170933,46.690448605647696,995.712
455,-114.03742399162536,46.69134732031715,1022.675
456,-114.0373748099604,46.692246034805144,1047.365
457,-114.03732562593801,46.693144749111646,1046.746
458,-114.03727643955803,46.69404346323667,1047.91
459,-114.03722725082032,46.69494217718021,1045.429
460,-114.03717805972472,46.69584089094228,1035.853
461,-114.03712886627112,46.69673960452284,1024.123
462,-114.03707967045938,46.69763831792191,1010.501
463,-114.03698127176085,46.69943574417556,1001.426
464,-114.03688286362801,46.70123316970324,998.553
465,-114.03683365602338,46.702131882194806,1001.964
466,-114.03678444605976,46.70303059450489,998.617
467,-114.0366860190549,46.704828018580514,998.615
468,-114.03663680201342,46.705726730346065,998.977
469,-114.03658758261236,46.7066254419301,991.513
470,-114.03653836085161,46.70752415333261,985.85
471,-114.03648913673099,46.70842286455362,990.699
472,-114.0364399102504,46.70932157559309,994.166
473,-114.03639068140966,46.71022028645105,998.401
474,-114.03634145020867,46.711118997127485,1002.208
475,-114.03629221664725,46.71201770762239,1003.593
476,-114.03619374244259,46.7138151280676,1020.931
477,-114.03614450179909,46.71471383801789,1022.017
478,-114.0360952587946,46.71561254778666,1037.618
479,-114.03604601342899,46.7165112573739,1046.128
480,-114.03599676570212,46.7174099667796,1028.775
481,-114.03589826316401,46.71920738504633,1029.931
482,-114.03584900835251,46.720106093907376,1033.919
483,-114.03579975117917,46.72100480258689,1033.66
484,-114.03575049164385,46.721903511084854,1027.984
485,-114.03570122974644,46.72280221940124,
486,-114.03565196548676,46.72370092753608,
487,-114.03739636686554,46.66794686063996,957.086
488,-114.03734722488682,46.668845578792435,955.41
489,-114.03729808055328,46.66974429676345,955.243
490,-114.0372489338648,46.670643014553015,956.765
491,-114.03715063342241,46.67244044958774,974.537
492,-114.03710147966821,46.6733391668329,975.456
493,-114.0370523235585,46.67423788389661,977.594
494,-114.03700316509315,46.67513660077884,975.992
495,-114.03695400427199,46.67603531747959,978.076
496,-114.03690484109491,46.67693403399888,978.909
497,-114.03680650767232,46.67873146649302,976.944
498,-114.03675733742655,46.679630182467875,975.178
499,-114.03670816482429,46.68052889826124,973.593
500,-114.03665898986537,46.68142761387311,971.466
501,-114.03656063287706,46.683225044552394,971.873
502,-114.03651145084737,46.684123759619816,975.774
503,-114.03646226646048,46.68502247450573,983.811
504,-114.03641307971623,46.685921189210134,988.194
505,-114.03636389061447,46.68681990373305,998.556
506,-114.03631469915511,46.687718618074484,997.15
507,-114.03626550533797,46.68861733223438,995.897
508,-114.0362163091629,46.68951604621281,998.534
509,-114.03616711062978,46.69041476000969,1010.393
510,-114.03611790973848,46.69131347362509,1036.848
511,-114.03606870648883,46.69221218705896,1065.377
512,-114.03601950088068,46.69311090031132,1072.907
513,-114.03597029291394,46.694009613382164,1067.85
514,-114.03592108258843,46.69490832627149,1058.552
515,-114.03587186990403,46.695807038979304,1042.775
516,-114.03582265486055,46.69670575150557,1026.394
517,-114.0356749955745,46.699401887995236,1010.621
518,-114.03562577109345,46.7003005997954,1009.362
519,-114.03557654425265,46.70119931141404,1008.49
520,-114.03542884957035,46.70389544518066,1012.437
521,-114.03537961328912,46.70479415607312,1019.316
522,-114.03533037464744,46.70569286678405,1020.995
523,-114.03528113364519,46.70659157731342,1014.412
524,-114.03523189028216,46.70749028766122,1004.076
525,-114.03518264455829,46.708388997827484,1000.546
526,-114.03513339647338,46.709287707812194,1004.81
527,-114.03508414602729,46.71018641761534,1010.266
528,-114.0350348932199,46.711085127236935,1014.24
529,-114.03498563805107,46.71198383667696,1016.451
530,-114.03488712062851,46.713781255012314,1028.737
531,-114.03483785837449,46.71467996390764,1034.707
532,-114.03478859375844,46.7155786726214,1050.018
533,-114.03473932678025,46.71647738115359,1052.448
534,-114.03469005743976,46.71737608950418,1029.55
535,-114.03459151167134,46.719173505660656,1045.781
536,-114.03454223524311,46.72007221346653,1050.752
537,-114.03449295645201,46.720970921090796,1049.508
538,-114.03444367529794,46.721869628533504,1043.767
539,-114.0343943917807,46.72276833579461,
540,-114.03434510590017,46.72366704287412,
541,-114.03609084817353,46.6679130264656,978.299
542,-114.03589417989201,46.67150789377183,990.269
543,-114.03584500693132,46.672406610144655,995.241
544,-114.03579583161424,46.67330532633598,997.174
545,-114.03574665394058,46.67420404234579,997.237
546,-114.03569747391026,46.67510275817411,995.152
547,-114.03564829152309,46.67600147382092,993.056
548,-114.03559910677896,46.67690018928621,981.917
549,-114.03550073021924,46.67869761967228,979.347
550,-114.03545153840335,46.679596334593036,977.521
551,-114.03540234422992,46.68049504933227,975.853
552,-114.03535314769883,46.68139376389,972.94
553,-114.03530394880991,46.68229247826619,973.284
554,-114.03525474756304,46.68319119246087,975.744
555,-114.03520554395809,46.68408990647401,980.645
556,-114.03515633799488,46.68498862030563,988.179
557,-114.03510712967328,46.68588733395571,991.627
558,-114.03505791899318,46.686786047424256,1001.13
559,-114.0350087059544,46.68768476071128,1010.341
560,-114.03495949055682,46.68858347381675,1016.84
561,-114.03491027280029,46.68948218674068,1022.312
562,-114.03486105268469,46.690380899483074,1028.636
563,-114.03481183020983,46.69127961204392,1049.269
564,-114.03476260537563,46.692178324423224,1076.841
565,-114.0347133781819,46.69307703662097,1087.831
566,-114.03466414862852,46.69397574863717,1078.86
567,-114.03461491671536,46.69487446047183,1062.605
568,-114.03456568244226,46.695773172124916,1045.817
569,-114.03451644580907,46.69667188359645,1029.399
570,-114.03446720681568,46.69757059488641,1023.446
571,-114.03436872174767,46.69936801692165,1022.96
572,-114.03431947567276,46.70026672766693,1020.251
573,-114.03427022723709,46.70116543823063,1016.125
574,-114.03417172328281,46.702962858813315,1012.573
575,-114.03412246776394,46.70386156883229,1036.791
576,-114.03407320988372,46.704760278669696,1044.654
577,-114.034023949642,46.70565898832552,1044.959
578,-114.03397468703866,46.706557697799745,1038.715
579,-114.03392542207354,46.7074564070924,1028.007
580,-114.03387615474651,46.70835511620347,1018.516
581,-114.03382688505741,46.70925382513293,1015.264
582,-114.03377761300614,46.710152533880816,1020.515
583,-114.0337283385925,46.711051242447105,1026.307
584,-114.0336790618164,46.711949950831794,1028.953
585,-114.03362978267766,46.71284865903488,1027.414
586,-114.03358050117617,46.71374736705637,1035.2
587,-114.03353121731179,46.71464607489625,1045.691
588,-114.03348193108434,46.715544782554524,1058.479
589,-114.03343264249371,46.71644349003119,1051.865
590,-114.03338335153975,46.717342197326246,1030.438
591,-114.03333405822231,46.718240904439696,1047.818
592,-114.03328476254129,46.719139611371524,1059.068
593,-114.03323546449649,46.720038318121745,1061.156
594,-114.0331861640878,46.72093702469033,1059.168
595,-114.03313686131504,46.72183573107731,1054.45
596,-114.03308755617813,46.72273443728266,
597,-114.0330382486769,46.72363314330637,
598,-114.03473614674306,46.668777893458916,978.919
599,-114.03468695929209,46.66967660932205,978.176
600,-114.0346377694841,46.67057532500366,979.11
601,-114.03458857731897,46.671474040503746,990.612
602,-114.03453938279654,46.672372755822295,1010.263
603,-114.0344901859167,46.67327147095931,1016.629
604,-114.03444098667923,46.67417018591476,1015.554
605,-114.03439178508408,46.6750689006887,1010.499
606,-114.03434258113107,46.6759676152811,999.519
607,-114.03429337482005,46.67686632969195,985.8
608,-114.03419495512344,46.678663757969005,981.606
609,-114.03414574173758,46.67956247183522,979.656
610,-114.03409652599315,46.68046118551985,977.312
611,-114.03404730788999,46.681359899022965,976.817
612,-114.03399808742802,46.682258612344505,977.23
613,-114.03394886460704,46.68315732548448,979.106
614,-114.03389963942695,46.6840560384429,985.143
615,-114.03385041188757,46.68495475121974,991.698
616,-114.03380118198878,46.68585346381504,997.553
617,-114.03375194973043,46.68675217622876,1004.89
618,-114.0337027151124,46.687650888460915,1021.342
619,-114.03365347813453,46.688549600511486,1040.328
620,-114.03360423879667,46.689448312380485,1050.549
621,-114.0335549970987,46.690347024067904,1051.627
